nb_comp,nb_trans,time
18,1,0.012100000000003774
18,2,0.03404399999999441
18,3,0.04124499999998932
18,4,0.02179399999999987
18,5,0.020960999999999785
18,6,0.017678000000003635
18,7,0.022075000000000955
18,8,0.020127000000002226
18,9,0.034329999999997085
18,10,0.03087200000000223
18,11,0.03656499999999596
18,12,0.03478699999999435
18,13,0.03088499999999783
18,14,0.031404999999992356
18,15,0.03197899999999265
18,16,0.05607299999999782
18,17,0.046468000000004395
18,18,0.039917000000002645
18,19,0.03867400000000032
18,20,0.03985499999998865
18,21,0.04776600000000997
18,22,0.04290000000000305
18,23,0.05418000000000234
18,24,0.06109800000000121
18,25,0.05139599999999689
18,26,0.0494640000000004
18,27,0.07317600000000368
18,28,0.05817299999999648
18,29,0.05534300000000769
18,30,0.06986100000000306
18,31,0.05828400000000045
18,32,0.06421800000001099
18,33,0.06172099999999148
18,34,0.0646550000000019
18,35,0.0855499999999978
18,36,0.06409000000000731
18,37,0.0779150000000044
18,38,0.0653870000000012
18,39,0.07016299999999376
18,40,0.098046999999994
18,41,0.10824800000000323
18,42,0.07886200000000088
18,43,0.07800899999999444
18,44,0.07572299999999643
18,45,0.08435299999999302
18,46,0.1261650000000003
18,47,0.10461399999999799
18,48,0.12389699999999948
18,49,0.09834500000000901
18,50,0.13784199999999203
18,51,0.09247700000000236
18,52,0.11877199999999277
18,53,0.07301199999999142
18,54,0.08437899999999843
18,55,0.06942899999999952
18,56,0.12896299999999883
18,57,0.08692999999999529
18,58,0.13122599999999807
18,59,0.08747400000000027
18,60,0.09397599999999784
18,61,0.12913000000000352
18,62,0.09204000000001145
18,63,0.07143299999999897
18,64,0.06946000000000652
18,65,0.09867599999999754
18,66,0.08438700000000665
18,67,0.07449000000001149
18,68,0.08114000000000487
18,69,0.13661399999999446
18,70,0.09559100000001308
18,71,0.11413799999999696
18,72,0.12887100000000373
18,73,0.15389700000000062
18,74,0.12333599999999478
18,75,0.13860000000001094
18,76,0.14858999999999867
18,77,0.1313650000000024
18,78,0.1241460000000103
18,79,0.16874599999999873
18,80,0.17290100000001019
18,81,0.15527600000000064
18,82,0.14106200000000513
18,83,0.1882049999999964
18,84,0.14316699999999116
18,85,0.1407299999999907
18,86,0.18209300000000894
18,87,0.20440100000000427
18,88,0.15147699999999986
18,89,0.19340400000000102
18,90,0.16333099999999945
18,91,0.15554600000000107
18,92,0.17647999999999797
18,93,0.15091099999999358
18,94,0.18020500000000084
18,95,0.15452700000000164
18,96,0.16261299999999324
18,97,0.1821289999999891
18,98,0.1253719999999987
18,99,0.10642799999999397
18,100,0.16278699999999446
19,1,0.012650000000007822
19,2,0.017885000000006812
19,3,0.023743000000010284
19,4,0.014175000000008708
19,5,0.013645999999994274
19,6,0.014967999999996096
19,7,0.023134999999996353
19,8,0.016947999999999297
19,9,0.027994000000006736
19,10,0.018833000000000766
19,11,0.019566999999995005
19,12,0.055505000000010796
19,13,0.043936000000002196
19,14,0.024986999999995874
19,15,0.023402000000004364
19,16,0.032831999999999084
19,17,0.04227000000000203
19,18,0.03862399999999866
19,19,0.050334999999989805
19,20,0.092252000000002
19,21,0.02956299999999601
19,22,0.030154999999993493
19,23,0.05484299999999109
19,24,0.039612999999988574
19,25,0.0363010000000088
19,26,0.052704000000005635
19,27,0.03763399999999706
19,28,0.04712100000000419
19,29,0.03838899999999512
19,30,0.07660699999999565
19,31,0.04763900000000376
19,32,0.04421100000000422
19,33,0.04028499999999724
19,34,0.051817999999997255
19,35,0.059180999999995265
19,36,0.05767600000000073
19,37,0.049155999999996425
19,38,0.06274299999999755
19,39,0.1907589999999999
19,40,0.07147799999999904
19,41,0.0983359999999891
19,42,0.121578999999997
19,43,0.12647499999999923
19,44,0.12246000000000379
19,45,0.09072700000000111
19,46,0.08143900000000315
19,47,0.11577800000000593
19,48,0.08532999999999902
19,49,0.10318900000000042
19,50,0.09578999999999382
19,51,0.09239900000000034
19,52,0.11675400000000025
19,53,0.09717200000000048
19,54,0.09735400000000993
19,55,0.10274899999998865
19,56,0.12010999999999683
19,57,0.10448699999999178
19,58,0.10302399999999068
19,59,0.15660300000000404
19,60,0.1411899999999946
19,61,0.10949000000000808
19,62,0.1317769999999996
19,63,0.13295300000000054
19,64,0.16758800000000917
19,65,0.1290340000000043
19,66,0.1259680000000003
19,67,0.12019199999998875
19,68,0.24342199999999536
19,69,0.11785600000000329
19,70,0.12971600000000194
19,71,0.1419000000000068
19,72,0.12745200000000523
19,73,0.13854100000000358
19,74,0.13575099999999907
19,75,0.18533499999999492
19,76,0.10005400000000009
19,77,0.10724000000000444
19,78,0.11646600000000262
19,79,0.1014459999999957
19,80,0.10175000000000978
19,81,0.1117619999999988
19,82,0.10140100000000984
19,83,0.09502600000000427
19,84,0.11385799999999335
19,85,0.09691300000000069
19,86,0.10141099999999881
19,87,0.22105600000000436
19,88,0.1647789999999958
19,89,0.1570870000000042
19,90,0.17658199999999624
19,91,0.17303299999998956
19,92,0.17015099999998995
19,93,0.17386600000000385
19,94,0.30503000000000213
19,95,0.19042899999999463
19,96,0.17802399999999352
19,97,0.19603000000000748
19,98,0.22886499999999899
19,99,0.17859299999999223
19,100,0.18267600000000073
20,1,0.010866999999990412
20,2,0.012793000000002053
20,3,0.01832799999999679
20,4,0.03372499999998979
20,5,0.017891000000005874
20,6,0.046720000000007644
20,7,0.02179599999999482
20,8,0.022283999999999082
20,9,0.02432999999999197
20,10,0.02728700000000117
20,11,0.027629000000004567
20,12,0.03180100000000152
20,13,0.0378159999999923
20,14,0.03149299999999755
20,15,0.03594300000000317
20,16,0.03678099999999063
20,17,0.03685200000001032
20,18,0.06037800000000004
20,19,0.04191499999998882
20,20,0.04372000000000753
20,21,0.044871999999998025
20,22,0.0466909999999956
20,23,0.04813599999999951
20,24,0.05314300000000571
20,25,0.0559470000000033
20,26,0.050184999999999036
20,27,0.0575059999999894
20,28,0.13187499999999375
20,29,0.05820500000000095
20,30,0.06187100000001067
20,31,0.05987000000000364
20,32,0.06441599999999426
20,33,0.08339399999999841
20,34,0.06870299999999929
20,35,0.1059759999999983
20,36,0.07411799999999857
20,37,0.08578500000000133
20,38,0.0493850000000009
20,39,0.05311299999999619
20,40,0.06213999999999942
20,41,0.07057700000000011
20,42,0.06481999999999744
20,43,0.08251300000000583
20,44,0.22767999999999233
20,45,0.14908200000000704
20,46,0.10920600000000036
20,47,0.09237199999999746
20,48,0.08250900000000172
20,49,0.10059499999999844
20,50,0.10871899999999357
20,51,0.10866400000000453
20,52,0.08308999999999855
20,53,0.0890940000000029
20,54,0.09730799999999817
20,55,0.13217799999999613
20,56,0.11300900000000524
20,57,0.10708300000000293
20,58,0.15114099999999553
20,59,0.1331210000000027
20,60,0.11241799999999103
20,61,0.14581499999999892
20,62,0.12631500000000528
20,63,0.20559299999999325
20,64,0.12618799999999908
20,65,0.13475800000000504
20,66,0.15547699999999054
20,67,0.12556399999999712
20,68,0.13361100000000192
20,69,0.1392709999999937
20,70,0.17418700000000342
20,71,0.21548500000000104
20,72,0.14179099999999778
20,73,0.18283800000000383
20,74,0.15184500000000867
20,75,0.14215099999999836
20,76,0.19660399999999356
20,77,0.15047299999999098
20,78,0.11288100000000156
20,79,0.14318399999999087
20,80,0.13985600000000886
20,81,0.14011500000000865
20,82,0.23017899999999258
20,83,0.14525199999999927
20,84,0.14218999999999937
20,85,0.26239499999999794
20,86,0.11659099999999967
20,87,0.10901900000000353
20,88,0.12847600000000625
20,89,0.12860200000000077
20,90,0.15341700000000458
20,91,0.14844200000000285
20,92,0.12017299999999409
20,93,0.3326800000000105
20,94,0.16775099999999554
20,95,0.19825099999999907
20,96,0.19906800000001112
20,97,0.21981199999999035
20,98,0.21269399999999905
20,99,0.1945610000000073
20,100,0.2050219999999996
21,1,0.013351999999997588
21,2,0.013971000000012168
21,3,0.023320999999995706
21,4,0.019840999999999553
21,5,0.022169000000005212
21,6,0.021047999999993294
21,7,0.02780200000000832
21,8,0.024680000000003588
21,9,0.026015999999998485
21,10,0.026973999999995613
21,11,0.03161099999999806
21,12,0.031897999999998206
21,13,0.03340199999999527
21,14,0.035965000000004466
21,15,0.03825100000000248
21,16,0.03815300000000832
21,17,0.07211300000000165
21,18,0.09192000000000178
21,19,0.04120799999999747
21,20,0.04655000000001053
21,21,0.04525299999998822
21,22,0.04984699999999975
21,23,0.05284899999999482
21,24,0.06213499999999783
21,25,0.06081299999999601
21,26,0.08419000000000665
21,27,0.0713569999999919
21,28,0.058732000000006224
21,29,0.06080699999999695
21,30,0.06460399999998856
21,31,0.061205000000001064
21,32,0.07504899999999282
21,33,0.09253300000000309
21,34,0.07078699999999571
21,35,0.08624299999999607
21,36,0.1322150000000022
21,37,0.09129900000000646
21,38,0.0752600000000001
21,39,0.1101990000000086
21,40,0.08641899999999225
21,41,0.08366300000000138
21,42,0.08155100000000459
21,43,0.08815600000001211
21,44,0.12425799999999754
21,45,0.10188699999999073
21,46,0.09927100000000166
21,47,0.09920199999999113
21,48,0.10195699999999874
21,49,0.0954540000000037
21,50,0.06528299999999376
21,51,0.10598500000000399
21,52,0.0808799999999934
21,53,0.10066199999999981
21,54,0.0847440000000006
21,55,0.07843800000000556
21,56,0.08211400000000424
21,57,0.09175899999999615
21,58,0.07583499999999788
21,59,0.07605200000000423
21,60,0.07552099999999484
21,61,0.2219389999999919
21,62,0.13142199999998638
21,63,0.140324000000021
21,64,0.14890199999999254
21,65,0.13062600000000657
21,66,0.14080799999999272
21,67,0.1410799999999881
21,68,0.17750700000001984
21,69,0.2100680000000068
21,70,0.1444659999999942
21,71,0.16364500000000248
21,72,0.14538100000001464
21,73,0.17162200000001349
21,74,0.17660300000000007
21,75,0.17024400000002515
21,76,0.15283399999998437
21,77,0.17863300000001914
21,78,0.15122299999998745
21,79,0.15760700000001293
21,80,0.18002899999999045
21,81,0.16328699999999685
21,82,0.1680740000000185
21,83,0.23023999999998068
21,84,0.17912000000001171
21,85,0.18201300000001197
21,86,0.1628859999999861
21,87,0.16181100000000015
21,88,0.15432400000000257
21,89,0.21213500000001773
21,90,0.22667200000000776
21,91,0.1375990000000229
21,92,0.1275500000000136
21,93,0.1551499999999919
21,94,0.14485099999998852
21,95,0.1393769999999961
21,96,0.13055299999999193
21,97,0.175454000000002
21,98,0.24332899999998858
21,99,0.19079700000000344
21,100,0.22721400000000358
22,1,0.01197700000000168
22,2,0.014025000000003729
22,3,0.015527999999989106
22,4,0.017283000000020365
22,5,0.020158000000009224
22,6,0.0216570000000047
22,7,0.02528800000001752
22,8,0.032240999999999076
22,9,0.034997000000004164
22,10,0.028700000000014825
22,11,0.05783800000000383
22,12,0.08445399999999381
22,13,0.03422199999999975
22,14,0.11639000000002397
22,15,0.07055800000000545
22,16,0.05459200000001374
22,17,0.05684499999998138
22,18,0.05099400000000287
22,19,0.06533200000001216
22,20,0.07188600000000633
22,21,0.07997500000001878
22,22,0.06891899999999396
22,23,0.07227899999998044
22,24,0.06492900000000645
22,25,0.07950499999998328
22,26,0.06111500000000092
22,27,0.07377800000000434
22,28,0.06597099999999045
22,29,0.07048199999999838
22,30,0.10326599999999075
22,31,0.1605220000000145
22,32,0.09552600000000666
22,33,0.08594199999998864
22,34,0.07401899999999273
22,35,0.07900199999997426
22,36,0.08216500000000337
22,37,0.08185999999997762
22,38,0.10870700000000966
22,39,0.08583300000000804
22,40,0.09439899999998147
22,41,0.09064499999999498
22,42,0.09428800000000592
22,43,0.115918999999991
22,44,0.09706500000001483
22,45,0.11210099999999557
22,46,0.11374000000000706
22,47,0.12394800000001283
22,48,0.10298999999997704
22,49,0.11045000000001437
22,50,0.0705509999999947
22,51,0.08739299999999162
22,52,0.0762070000000108
22,53,0.09088199999999347
22,54,0.15773000000001502
22,55,0.16656299999999646
22,56,0.14392599999999334
22,57,0.11856700000001297
22,58,0.12120400000000586
22,59,0.15775399999998285
22,60,0.14389599999998381
22,61,0.19673699999998462
22,62,0.16075900000001297
22,63,0.14410900000001448
22,64,0.17267300000000319
22,65,0.13076599999999416
22,66,0.16819900000001553
22,67,0.15993699999998512
22,68,0.1562150000000031
22,69,0.19383700000000204
22,70,0.14313999999998828
22,71,0.17508900000001404
22,72,0.1770620000000065
22,73,0.16019399999998996
22,74,0.15013499999997748
22,75,0.17281800000000658
22,76,0.25334000000000856
22,77,0.1796600000000126
22,78,0.18780899999998724
22,79,0.15959000000000856
22,80,0.19143599999998173
22,81,0.23780700000000365
22,82,0.18138400000000843
22,83,0.201359999999994
22,84,0.1764609999999891
22,85,0.18823699999998666
22,86,0.17966100000001006
22,87,0.18272699999999986
22,88,0.20722999999998137
22,89,0.1777229999999861
22,90,0.20337200000000166
22,91,0.18418700000000854
22,92,0.18695500000001175
22,93,0.26227499999998827
22,94,0.197811999999999
22,95,0.22980499999999893
22,96,0.22302400000000944
22,97,0.22165100000000848
22,98,0.22279799999998318
22,99,0.3002530000000263
22,100,0.21416100000001848
23,1,0.011070999999986952
23,2,0.013158000000004222
23,3,0.016026000000010754
23,4,0.018547000000012304
23,5,0.03006199999998671
23,6,0.026223999999984926
23,7,0.035433000000011816
23,8,0.03709799999998609
23,9,0.042421000000018694
23,10,0.04381999999998243
23,11,0.07685799999998721
23,12,0.03523799999999255
23,13,0.03404900000001021
23,14,0.030528000000003885
23,15,0.03013799999999378
23,16,0.045672999999993635
23,17,0.04547900000000027
23,18,0.04501400000000899
23,19,0.04908299999999599
23,20,0.04944799999998395
23,21,0.04411999999999239
23,22,0.07564399999998273
23,23,0.04658099999997489
23,24,0.05366499999999519
23,25,0.06356599999998025
23,26,0.049713999999994485
23,27,0.0654700000000048
23,28,0.05081599999999753
23,29,0.0745499999999879
23,30,0.04951800000000617
23,31,0.060159999999996217
23,32,0.07245399999999336
23,33,0.07472699999999577
23,34,0.06859300000002122
23,35,0.16907800000001316
23,36,0.10921200000001363
23,37,0.08117699999999672
23,38,0.08573100000000977
23,39,0.09420299999999315
23,40,0.13032100000000924
23,41,0.10973200000000816
23,42,0.10509500000000571
23,43,0.11876199999997539
23,44,0.16983700000000113
23,45,0.1254109999999855
23,46,0.13569899999998825
23,47,0.12269700000001649
23,48,0.12604099999998652
23,49,0.13993999999999573
23,50,0.10337499999999977
23,51,0.13313200000001757
23,52,0.11549800000000232
23,53,0.1388469999999984
23,54,0.1205850000000055
23,55,0.12470300000001089
23,56,0.13888400000001866
23,57,0.15710500000000138
23,58,0.1302790000000016
23,59,0.12688999999997463
23,60,0.21077300000001742
23,61,0.13082800000000816
23,62,0.1492070000000183
23,63,0.16560799999999176
23,64,0.1437389999999823
23,65,0.16582700000000727
23,66,0.1616510000000062
23,67,0.2719240000000127
23,68,0.14267399999999952
23,69,0.11190500000000725
23,70,0.11548500000000672
23,71,0.11501499999999965
23,72,0.1225210000000061
23,73,0.10329799999999523
23,74,0.10295999999999594
23,75,0.12129400000000601
23,76,0.10809400000002256
23,77,0.11929600000001983
23,78,0.13540399999999408
23,79,0.11268100000000913
23,80,0.13579699999999661
23,81,0.11683300000001395
23,82,0.11836099999999306
23,83,0.13098300000001473
23,84,0.11773500000001036
23,85,0.2199939999999856
23,86,0.17835700000000543
23,87,0.18941699999999173
23,88,0.2154339999999877
23,89,0.19587200000000848
23,90,0.20457999999999288
23,91,0.298940999999985
23,92,0.2205459999999846
23,93,0.21564999999998236
23,94,0.22301000000001636
23,95,0.21116000000000668
23,96,0.2091570000000047
23,97,0.23384400000000483
23,98,0.20074900000000184
23,99,0.26779399999998077
23,100,0.2139139999999884
24,1,0.010976999999996906
24,2,0.013848999999993339
24,3,0.031632999999999356
24,4,0.04568299999999681
24,5,0.02085400000001414
24,6,0.027736000000004424
24,7,0.05469599999997854
24,8,0.026376999999996542
24,9,0.026968999999979815
24,10,0.0312629999999956
24,11,0.03386700000001497
24,12,0.03696199999998839
24,13,0.04539800000000582
24,14,0.03942699999998922
24,15,0.04296300000001452
24,16,0.045659999999998035
24,17,0.04682999999999993
24,18,0.06771600000001854
24,19,0.07098600000000488
24,20,0.054342999999988706
24,21,0.057287999999999784
24,22,0.05773199999998724
24,23,0.06373300000001336
24,24,0.04019499999998288
24,25,0.04693000000000325
24,26,0.07348299999998176
24,27,0.0631180000000029
24,28,0.06347800000000348
24,29,0.11678200000000061
24,30,0.11017699999999309
24,31,0.04822999999998956
24,32,0.07403199999998833
24,33,0.055147000000005164
24,34,0.05916199999998639
24,35,0.06258199999999192
24,36,0.05778599999999301
24,37,0.09488000000001762
24,38,0.09055699999998978
24,39,0.07344299999999748
24,40,0.09148299999998244
24,41,0.09559400000000551
24,42,0.12999700000000303
24,43,0.11536399999999958
24,44,0.1018529999999771
24,45,0.1239010000000178
24,46,0.10639400000002297
24,47,0.1547920000000147
24,48,0.11453400000002034
24,49,0.11747099999999477
24,50,0.1436130000000162
24,51,0.12703000000001907
24,52,0.12427400000001398
24,53,0.16808800000001156
24,54,0.1917590000000189
24,55,0.12604400000000737
24,56,0.12817899999998872
24,57,0.15148300000001313
24,58,0.18660800000000677
24,59,0.14102300000001833
24,60,0.14513600000000793
24,61,0.24890400000001023
24,62,0.1473670000000027
24,63,0.15141299999999092
24,64,0.1634209999999996
24,65,0.1453989999999976
24,66,0.14979999999999905
24,67,0.1796770000000265
24,68,0.1595519999999908
24,69,0.15940300000002594
24,70,0.18684099999998693
24,71,0.13538700000000858
24,72,0.11682500000000573
24,73,0.11041000000000167
24,74,0.1097949999999912
24,75,0.1255260000000078
24,76,0.24195399999999267
24,77,0.1272939999999778
24,78,0.17885100000000875
24,79,0.11045000000001437
24,80,0.1913069999999948
24,81,0.12408499999997957
24,82,0.12706399999999007
24,83,0.11911399999999617
24,84,0.21427099999999655
24,85,0.21269100000000662
24,86,0.18832100000000196
24,87,0.2240889999999922
24,88,0.1990989999999897
24,89,0.23991100000000642
24,90,0.2083870000000161
24,91,0.22304600000001074
24,92,0.2093979999999931
24,93,0.21312299999999595
24,94,0.2437269999999785
24,95,0.2548479999999813
24,96,0.4122040000000027
24,97,0.21130600000000754
24,98,0.26142999999999006
24,99,0.36380600000001095
24,100,0.5628880000000152
25,1,0.04659300000000144
25,2,0.025695000000013124
25,3,0.016098999999996977
25,4,0.01984999999999104
25,5,0.029797999999999547
25,6,0.02535499999999047
25,7,0.027071000000006507
25,8,0.027625000000000455
25,9,0.04794599999999605
25,10,0.03443299999997862
25,11,0.03590200000002142
25,12,0.036899000000005344
25,13,0.06228999999999019
25,14,0.048646000000019285
25,15,0.04559900000000994
25,16,0.04877299999998286
25,17,0.05093500000000972
25,18,0.05319099999999821
25,19,0.05485399999997753
25,20,0.05500200000000177
25,21,0.06356199999999035
25,22,0.10371900000001233
25,23,0.057242000000002236
25,24,0.046870000000012624
25,25,0.0539619999999843
25,26,0.0488719999999887
25,27,0.05245500000000902
25,28,0.06479500000000371
25,29,0.08135700000002544
25,30,0.05999400000001742
25,31,0.05354099999999562
25,32,0.06676500000000374
25,33,0.08304499999999848
25,34,0.054833999999999605
25,35,0.08343099999999026
25,36,0.06912499999998545
25,37,0.06467499999999404
25,38,0.05968599999999924
25,39,0.11744600000000105
25,40,0.13161999999999807
25,41,0.09859400000001983
25,42,0.1370990000000063
25,43,0.11713699999998539
25,44,0.152702000000005
25,45,0.11187300000000278
25,46,0.1153060000000039
25,47,0.11372199999999566
25,48,0.1392889999999909
25,49,0.14151499999999828
25,50,0.12304200000002652
25,51,0.1560519999999883
25,52,0.1308479999999861
25,53,0.13354400000000055
25,54,0.14090200000001118
25,55,0.17616599999999494
25,56,0.13827599999999052
25,57,0.27974100000000135
25,58,0.18456700000001547
25,59,0.1520359999999812
25,60,0.1521229999999889
25,61,0.1679420000000107
25,62,0.15171399999999835
25,63,0.24838799999997718
25,64,0.1762990000000002
25,65,0.1660530000000051
25,66,0.15357900000000768
25,67,0.17558500000001231
25,68,0.1740790000000061
25,69,0.12891100000001643
25,70,0.13137199999999893
25,71,0.10802400000000034
25,72,0.13183100000000536
25,73,0.1220079999999939
25,74,0.1276550000000043
25,75,0.12866400000001477
25,76,0.11261700000000019
25,77,0.13358300000001577
25,78,0.11971800000000599
25,79,0.2597109999999816
25,80,0.2359299999999962
25,81,0.2069259999999815
25,82,0.21288200000000757
25,83,0.1979289999999878
25,84,0.29331199999998603
25,85,0.19498000000001525
25,86,0.23671500000000378
25,87,0.205822999999981
25,88,0.2010140000000149
25,89,0.23932999999999538
25,90,0.22944000000001097
25,91,0.24597600000001307
25,92,0.18531899999999268
25,93,0.23538500000000795
25,94,0.32143500000000813
25,95,0.25116300000001957
25,96,0.24876299999999674
25,97,0.272562999999991
25,98,0.33599899999998684
25,99,0.24481600000001436
25,100,0.19182499999999436
26,1,0.015100999999987152
26,2,0.03661499999998341
26,3,0.018360000000001264
26,4,0.017900999999994838
26,5,0.023452999999989288
26,6,0.03281699999999432
26,7,0.024626000000012027
26,8,0.027181999999982054
26,9,0.023163000000010925
26,10,0.03461000000001491
26,11,0.02843400000000429
26,12,0.034239000000013675
26,13,0.02853400000000761
26,14,0.03360100000000443
26,15,0.03533999999999082
26,16,0.04218299999999431
26,17,0.06061900000000264
26,18,0.05136300000000915
26,19,0.057773999999994885
26,20,0.06641799999999876
26,21,0.06316799999999034
26,22,0.07562999999998965
26,23,0.07564899999999852
26,24,0.07065000000000055
26,25,0.09200500000000034
26,26,0.08132599999999002
26,27,0.09242799999998397
26,28,0.09711199999998144
26,29,0.09703500000000531
26,30,0.08350699999999733
26,31,0.12438599999998701
26,32,0.12768800000000624
26,33,0.0850900000000081
26,34,0.08616200000000163
26,35,0.08853999999999473
26,36,0.13243599999998423
26,37,0.10253399999999147
26,38,0.09744299999999839
26,39,0.10816699999998036
26,40,0.12450200000000677
26,41,0.10308000000000561
26,42,0.1168830000000014
26,43,0.20371499999998832
26,44,0.139614000000023
26,45,0.12191500000000133
26,46,0.12977699999999004
26,47,0.15267400000001885
26,48,0.15167600000000903
26,49,0.11918999999997482
26,50,0.12162200000000212
26,51,0.11091400000000817
26,52,0.14977899999999522
26,53,0.1210930000000019
26,54,0.13047199999999748
26,55,0.16422900000000595
26,56,0.14148900000000708
26,57,0.13929899999999407
26,58,0.1565390000000093
26,59,0.15738400000000752
26,60,0.20969900000000052
26,61,0.18605199999998945
26,62,0.15213200000002303
26,63,0.1537569999999846
26,64,0.191237000000001
26,65,0.16919999999998936
26,66,0.21113800000000538
26,67,0.1922100000000171
26,68,0.1621499999999969
26,69,0.19240300000001298
26,70,0.17484300000000985
26,71,0.17573099999998476
26,72,0.1984989999999982
26,73,0.18159599999998477
26,74,0.20617300000000682
26,75,0.1934439999999995
26,76,0.19574299999999312
26,77,0.23425799999998276
26,78,0.18687599999998383
26,79,0.24825500000000034
26,80,0.19903500000000918
26,81,0.21716599999999175
26,82,0.2473190000000045
26,83,0.19866700000000037
26,84,0.24546499999999583
26,85,0.19287699999998154
26,86,0.19811200000000895
26,87,0.13353599999999233
26,88,0.14997200000001953
26,89,0.14351800000000026
26,90,0.1586369999999988
26,91,0.1862509999999986
26,92,0.23642900000001532
26,93,0.2347949999999912
26,94,0.2481249999999875
26,95,0.2103659999999934
26,96,0.30292599999998515
26,97,0.25224799999998027
26,98,0.22671099999999456
26,99,0.2628430000000037
26,100,0.2565230000000156
27,1,0.0342640000000074
27,2,0.033777999999983876
27,3,0.02366100000000415
27,4,0.03546199999999544
27,5,0.02785599999998567
27,6,0.025174999999990177
27,7,0.031261999999998125
27,8,0.03138199999997937
27,9,0.062082000000003745
27,10,0.04012900000000741
27,11,0.03915399999999636
27,12,0.03989599999999882
27,13,0.04177699999999618
27,14,0.057695999999992864
27,15,0.04846699999998805
27,16,0.059920999999974356
27,17,0.054029000000014094
27,18,0.05714100000000144
27,19,0.08434399999998732
27,20,0.06254599999999755
27,21,0.07406100000000038
27,22,0.06338300000001595
27,23,0.06478899999999044
27,24,0.07363000000000852
27,25,0.0729650000000106
27,26,0.09203599999997891
27,27,0.07382400000000189
27,28,0.07647500000001628
27,29,0.08176799999998252
27,30,0.08030200000001742
27,31,0.08758400000002098
27,32,0.11403000000001384
27,33,0.09443999999999164
27,34,0.1039000000000101
27,35,0.10221199999998021
27,36,0.061983999999995376
27,37,0.09235499999999774
27,38,0.11994699999999625
27,39,0.08582499999999982
27,40,0.07721699999999032
27,41,0.09377699999998867
27,42,0.07987299999999209
27,43,0.0836389999999767
27,44,0.0741559999999879
27,45,0.08983499999999367
27,46,0.07785999999998694
27,47,0.07979199999999764
27,48,0.09492299999999432
27,49,0.08533699999998134
27,50,0.08241499999999746
27,51,0.09743599999998764
27,52,0.18656900000001997
27,53,0.13952000000000453
27,54,0.14142799999999056
27,55,0.17918400000002066
27,56,0.1537980000000232
27,57,0.1514829999999847
27,58,0.17742700000002287
27,59,0.1678799999999967
27,60,0.17673800000000028
27,61,0.1772760000000062
27,62,0.17198700000000144
27,63,0.16780800000000795
27,64,0.1920740000000194
27,65,0.2055610000000172
27,66,0.2462109999999882
27,67,0.1737929999999892
27,68,0.17327899999997953
27,69,0.2051400000000001
27,70,0.1783670000000086
27,71,0.21220299999998815
27,72,0.23478900000000635
27,73,0.19278400000001739
27,74,0.22637699999998517
27,75,0.1922440000000165
27,76,0.1821130000000153
27,77,0.15538899999998534
27,78,0.14420800000002032
27,79,0.13590999999999553
27,80,0.1504410000000007
27,81,0.14511300000000915
27,82,0.1811309999999935
27,83,0.4018430000000137
27,84,0.35857599999999934
27,85,0.26787400000000616
27,86,0.2156349999999918
27,87,0.331893000000008
27,88,0.6609579999999937
27,89,0.45173800000000597
27,90,0.23610300000001416
27,91,0.3291969999999935
27,92,0.2518829999999923
27,93,0.257946000000004
27,94,0.28414799999998763
27,95,0.3290229999999781
27,96,0.27209700000000225
27,97,0.25391500000000633
27,98,0.26757699999998863
27,99,0.2744989999999916
27,100,0.25065900000001307
28,1,0.011495999999993955
28,2,0.013055000000008476
28,3,0.015859999999975116
28,4,0.016252999999977646
28,5,0.02478400000001102
28,6,0.026720000000011623
28,7,0.021639999999990778
28,8,0.023061000000012655
28,9,0.024932000000006838
28,10,0.025958000000002812
28,11,0.043476000000026715
28,12,0.03711300000000506
28,13,0.02935700000000452
28,14,0.0377679999999998
28,15,0.031911000000008016
28,16,0.03642200000001594
28,17,0.046197999999975536
28,18,0.03824000000000183
28,19,0.038270999999980404
28,20,0.06409999999999627
28,21,0.05401700000001597
28,22,0.049992000000003145
28,23,0.04631699999998773
28,24,0.09499300000001654
28,25,0.05000900000001707
28,26,0.08097800000001598
28,27,0.11965299999999957
28,28,0.08438499999999749
28,29,0.08449699999999893
28,30,0.08744599999999991
28,31,0.09914200000000051
28,32,0.13780299999999102
28,33,0.1017349999999908
28,34,0.09940000000000282
28,35,0.11258200000000329
28,36,0.11734000000001288
28,37,0.1857829999999865
28,38,0.10590199999998617
28,39,0.11372900000000641
28,40,0.11571599999999194
28,41,0.1368490000000122
28,42,0.1189279999999826
28,43,0.12055999999998335
28,44,0.12404399999999782
28,45,0.17699199999998427
28,46,0.13580999999999221
28,47,0.13743300000001568
28,48,0.1581250000000125
28,49,0.15177700000000982
28,50,0.1462770000000262
28,51,0.16529900000000453
28,52,0.1442130000000077
28,53,0.20519400000000587
28,54,0.1675999999999931
28,55,0.15075999999999112
28,56,0.16774099999997816
28,57,0.18255400000001032
28,58,0.1393539999999973
28,59,0.1257240000000195
28,60,0.29289900000000557
28,61,0.10963000000000989
28,62,0.12120200000001091
28,63,0.16056300000002466
28,64,0.1266910000000223
28,65,0.15563099999999963
28,66,0.137235000000004
28,67,0.12949499999999148
28,68,0.17238399999999388
28,69,0.16874899999999116
28,70,0.2065330000000074
28,71,0.2074970000000178
28,72,0.17382699999998863
28,73,0.2217420000000061
28,74,0.2496890000000178
28,75,0.219524999999976
28,76,0.20892699999998854
28,77,0.23626200000001063
